IdStem;Subplot;Quadra.nb.X;Quadra.nb.Y;Dist.X;Dist.Y
23_0516_1;23;1;8;5,3;3,7
23_0517_1;23;1;8;5,4;3,8
23_0518_1;23;1;8;4,9;4,5
23_0519_1;23;1;8;4,3;1,9
23_0520_1;23;1;8;3,6;0,7
23_0528_1;23;1;7;0,1;2,5
23_0529_1;23;1;7;0,4;2,5
23_0530_1;23;1;7;1,6;2,6
23_0531_1;23;1;7;1,8;2,8
23_0532_1;23;1;7;2,5;2,3
23_0533_1;23;1;7;1,5;3,8
23_0534_1;23;1;7;1,3;4,1
23_0535_1;23;1;7;1,2;4,4
23_0536_1;23;1;7;2,1;5,2
23_0537_1;23;1;7;1,5;4,9
23_0538_1;23;1;7;1,1;5,3
23_0539_1;23;1;7;1,8;6,2
23_0540_1;23;1;7;3,1;7,3
23_0541_1;23;1;7;1,9;7,2
23_0542_1;23;1;7;1,3;7,2
23_0543_1;23;1;7;0,8;7,7
23_0544_1;23;1;7;0,5;9,4
23_0545_1;23;1;7;1,6;8,4
23_0546_1;23;1;7;6,2;7,2
23_0547_1;23;1;7;7,3;8,4
23_0548_1;23;1;7;8,2;8,5
23_0549_1;23;1;7;8,8;9,4
23_0550_1;23;1;7;9,5;8,8
23_0551_1;23;1;7;8,7;7,4
23_0552_1;23;1;7;7,9;6,4
23_0553_1;23;1;7;8,2;6,5
23_0554_1;23;1;7;8,5;6,2
23_0555_1;23;1;7;9,6;5,7
23_0556_1;23;1;7;9,1;5
23_0557_1;23;1;7;8,9;5,1
23_0558_1;23;1;7;8,8;4,7
23_0559_1;23;1;7;6,8;5
23_0560_1;23;1;7;6,9;4,8
23_0561_1;23;1;7;6,3;4,5
23_0562_1;23;1;7;6,4;4,3
23_0563_1;23;1;7;6,6;3,5
23_0564_1;23;1;7;8,6;4,2
23_0565_1;23;1;7;9,3;4,1
23_0565_2;23;1;7;9,3;4,1
23_0566_1;23;1;7;9,4;1,9
23_0567_1;23;1;7;8,9;1,7
23_0568_1;23;1;7;7,1;2
23_0569_1;23;1;7;6,6;1,9
23_0570_1;23;1;7;5,8;2
23_0571_1;23;1;7;5,9;1,5
23_0572_1;23;1;7;5,7;0,9
23_0573_1;23;1;7;5,7;0,5
23_0574_1;23;1;7;4;1,5
23_0575_1;23;1;7;3,1;0,3
23_0576_1;23;1;7;3,5;2
23_0577_1;23;1;7;3,8;3,2
23_0578_1;23;1;7;3,6;4,6
23_0579_1;23;1;7;8,9;8,9
23_0585_1;23;1;6;0,6;3,8
23_0586_1;23;1;6;2;2,3
23_0587_1;23;1;6;1,7;3,2
23_0588_1;23;1;6;1,1;5,1
23_0589_1;23;1;6;2,3;5,1
23_0590_1;23;1;6;2,9;6,1
23_0591_1;23;1;6;3,4;6,2
23_0592_1;23;1;6;3,2;7,7
23_0593_1;23;1;6;2,4;8,5
23_0594_1;23;1;6;0,6;9,2
23_0595_1;23;1;6;2,9;7,9
23_0596_1;23;1;6;4,1;7,4
23_0597_1;23;1;6;3,9;7,4
23_0598_1;23;1;6;4,5;7,7
23_0599_1;23;1;6;1;1
23_0600_1;23;1;6;4,4;7,4
23_0601_1;23;1;6;5,7;8,9
23_0602_1;23;1;6;6,2;8,7
23_0603_1;23;1;6;6,6;6,2
23_0604_1;23;1;6;6,7;5,7
23_0605_1;23;1;6;7,8;6,3
23_0606_1;23;1;6;7,3;4,5
23_0607_1;23;1;6;8,6;5,3
23_0608_1;23;1;6;9,4;5,1
23_0609_1;23;1;6;9,4;4,5
23_0610_1;23;1;6;10;2,8
23_0611_1;23;1;6;9,3;2,7
23_0612_1;23;1;6;8,9;2,7
23_0613_1;23;1;6;7,6;3
23_0614_1;23;1;6;7,1;3,2
23_0615_1;23;1;6;7,9;0,9
23_0616_1;23;1;6;6,8;2,6
23_0617_1;23;1;6;5,8;3,7
23_0618_1;23;1;6;1;1
23_0619_1;23;1;6;5;3,8
23_0620_1;23;1;6;5;4,6
23_0621_1;23;1;6;5,1;5,4
23_0622_1;23;1;6;5,9;5,3
23_0623_1;23;1;6;5,6;4,8
23_0624_1;23;1;6;6,1;1,1
23_0625_1;23;1;6;4,7;2,9
23_0626_1;23;1;6;5;0,2
23_0627_1;23;1;6;4,4;0,6
23_0628_1;23;1;6;3,9;0,5
23_0629_1;23;1;6;2,8;0,1
23_0630_1;23;1;6;2,4;2,2
23_0634_1;23;1;5;0;1,7
23_0635_1;23;1;5;0;3
23_0636_1;23;1;5;1,7;3,1
23_0637_1;23;1;5;1,7;3,5
23_0638_1;23;1;5;2,1;4,2
23_0639_1;23;1;5;0,5;4,8
23_0640_1;23;1;5;1,4;4,9
23_0641_1;23;1;5;1,7;4,8
23_0642_1;23;1;5;0,8;8
23_0643_1;23;1;5;0,7;8,6
23_0644_1;23;1;5;3,5;10,4
23_0645_1;23;1;5;3,7;8,6
23_0646_1;23;1;5;3,4;7,7
23_0647_1;23;1;5;4,4;7
23_0648_1;23;1;5;5,8;9,3
23_0649_1;23;1;5;5,8;8,4
23_0650_1;23;1;5;6;8,9
23_0651_1;23;1;5;7,9;9
23_0652_1;23;1;5;8,4;9,9
23_0653_1;23;1;5;8,1;6,3
23_0654_1;23;1;5;8,2;6,3
23_0655_1;23;1;5;8,2;5,2
23_0656_1;23;1;5;7,9;4
23_0657_1;23;1;5;9;1,4
23_0658_1;23;1;5;8,7;0,8
23_0659_1;23;1;5;6;3,5
23_0660_1;23;1;5;5,3;1,8
23_0661_1;23;1;5;3,2;1,2
23_0662_1;23;1;5;3,6;1,9
23_0663_1;23;1;5;5;3,8
23_0664_1;23;1;5;4,5;3,4
23_0665_1;23;1;5;5,3;5,3
23_0666_1;23;1;5;4,6;5,9
23_0667_1;23;1;5;3,8;5,8
23_0669_1;23;1;5;1;1
23_0675_1;23;1;4;1,1;3,3
23_0676_1;23;1;4;1,2;1,6
23_0677_1;23;1;4;1,7;5,5
23_0678_1;23;1;4;2,3;5,2
23_0679_1;23;1;4;2,1;5,7
23_0680_1;23;1;4;3,1;5,8
23_0681_1;23;1;4;2,7;5,2
23_0682_1;23;1;4;2,7;5,3
23_0683_1;23;1;4;1,7;8,5
23_0684_1;23;1;4;2,5;8
23_0685_1;23;1;4;2,9;7,1
23_0686_1;23;1;4;3,1;8,7
23_0687_1;23;1;4;3,4;9,5
23_0688_1;23;1;4;4,2;8,3
23_0689_1;23;1;4;4,7;8,8
23_0690_1;23;1;4;5,5;8,5
23_0691_1;23;1;4;5,1;8,2
23_0692_1;23;1;4;5,1;7,5
23_0693_1;23;1;4;6,9;9,3
23_0694_1;23;1;4;7,8;7,5
23_0695_1;23;1;4;6;6
23_0696_1;23;1;4;5;4,9
23_0697_1;23;1;4;6;2,8
23_0698_1;23;1;4;8;4,6
23_0699_1;23;1;4;8,5;2,7
23_0700_1;23;1;4;8,3;2,7
23_0701_1;23;1;4;5,1;1,1
23_0702_1;23;1;4;5;2,2
23_0703_1;23;1;4;4,1;4,8
23_0704_1;23;1;4;4,2;3,7
23_0705_1;23;1;4;4,2;4,5
23_0706_1;23;1;4;3,8;4,9
23_0707_1;23;1;4;3,2;4,1
23_0708_1;23;1;4;1;1
23_0709_1;23;1;4;2,9;3,5
23_0710_1;23;1;4;2,6;1,5
23_0711_1;23;1;4;2,7;1,5
23_0712_1;23;1;4;2,5;0,9
23_0713_1;23;1;4;4,1;2,4
23_0716_1;23;1;3;1,2;1,2
23_0717_1;23;1;3;1,6;0,4
23_0717_2;23;1;3;1,6;0,4
23_0717_3;23;1;3;1,6;0,4
23_0718_1;23;1;3;0,1;2,9
23_0719_1;23;1;3;1,8;3
23_0720_1;23;1;3;2,4;3,2
23_0721_1;23;1;3;2,9;3,5
23_0722_1;23;1;3;2,9;4
23_0723_1;23;1;3;3,2;5
23_0724_1;23;1;3;2,7;5,7
23_0725_1;23;1;3;1,1;6,8
23_0725_3;23;1;3;1,1;6,8
23_0725_3;23;1;3;1,1;6,8
23_0726_1;23;1;3;0,1;9
23_0727_1;23;1;3;1,7;9,9
23_0728_1;23;1;3;2,4;9,7
23_0729_1;23;1;3;2,9;7,6
23_0730_1;23;1;3;3,8;7,1
23_0731_1;23;1;3;5,2;7
23_0732_1;23;1;3;5,5;7,7
23_0733_1;23;1;3;5,6;8,5
23_0734_1;23;1;3;5,6;10,2
23_0735_1;23;1;3;7,2;9,7
23_0736_1;23;1;3;5,8;6,9
23_0737_1;23;1;3;8,3;9,5
23_0738_1;23;1;3;8,8;10,6
23_0739_1;23;1;3;8,9;9,7
23_0740_1;23;1;3;9,2;9,4
23_0741_1;23;1;3;10;8,7
23_0742_1;23;1;3;7,6;7,9
23_0743_1;23;1;3;9,2;7,9
23_0744_1;23;1;3;7,2;6,8
23_0745_1;23;1;3;7,7;5
23_0746_1;23;1;3;9,8;5,3
23_0747_1;23;1;3;9,3;4,7
23_0748_1;23;1;3;9;4,8
23_0749_1;23;1;3;9,6;4,2
23_0750_1;23;1;3;8,3;4,3
23_0751_1;23;1;3;7,5;4,8
23_0751_2;23;1;3;7,5;4,8
23_0752_1;23;1;3;9;2,9
23_0753_1;23;1;3;8,9;2,8
23_0754_1;23;1;3;8,8;2,8
23_0755_1;23;1;3;9,4;2,9
23_0756_1;23;1;3;9,7;2,4
23_0757_1;23;1;3;9,4;1,1
23_0758_1;23;1;3;9,3;1,1
23_0759_1;23;1;3;9,1;0,2
23_0760_1;23;1;3;8,3;2
23_0761_1;23;1;3;7,5;0,8
23_0762_1;23;1;3;6;1
23_0763_1;23;1;3;5,7;0,7
23_0764_1;23;1;3;6,3;3,2
23_0765_1;23;1;3;6;3
23_0766_1;23;1;3;6,1;5,2
23_0767_1;23;1;3;5,4;5,5
23_0768_1;23;1;3;4,9;6,2
23_0769_1;23;1;3;4,2;1,9
23_0770_1;23;1;3;3,2;1
23_0776_1;23;1;2;1,7;0,8
23_0777_1;23;1;2;1,6;1,6
23_0778_1;23;1;2;2,5;1,9
23_0779_1;23;1;2;2,1;2
23_0780_1;23;1;2;3,1;0,7
23_0781_1;23;1;2;3,7;2
23_0782_1;23;1;2;5,1;2,3
23_0783_1;23;1;2;4,9;2,8
23_0784_1;23;1;2;5,3;3
23_0785_1;23;1;2;5,5;4
23_0786_1;23;1;2;5,9;4,7
23_0787_1;23;1;2;6,7;5
23_0788_1;23;1;2;9,5;4,7
23_0789_1;23;1;2;8,5;6,2
23_0790_1;23;1;2;1;1
23_0791_1;23;1;2;9;9
23_0792_1;23;1;2;1;1
23_0793_1;23;1;2;8,7;9,4
23_0794_1;23;1;2;9,8;7,2
23_0795_1;23;1;2;7,7;7,3
23_0796_1;23;1;2;8,2;2,3
23_0797_1;23;1;2;9,3;3,6
23_0798_1;23;1;2;8,6;3,2
23_0799_1;23;1;2;8,1;3,5
23_0800_1;23;1;2;8,7;3,2
23_0801_1;23;1;2;8,2;2,4
23_0802_1;23;1;2;9,4;1,2
23_0803_1;23;1;2;1;1
23_0804_1;23;1;2;7,8;1,5
23_0805_1;23;1;2;7,7;2,4
23_0806_1;23;1;2;7,4;2,8
23_0807_1;23;1;2;7,1;4,1
23_0808_1;23;1;2;6,3;3,9
23_0809_1;23;1;2;6,1;5,5
23_0810_1;23;1;2;5,9;3,7
23_0811_1;23;1;2;5,1;2,3
23_0812_1;23;1;2;4,3;3,3
23_0813_1;23;1;2;5,2;2,7
23_0814_1;23;1;2;5,9;1,9
23_0815_1;23;1;2;4,8;2,5
23_0816_1;23;1;2;5,4;1,8
23_0817_1;23;1;2;6,3;0,1
23_0818_1;23;1;2;5;0
23_0819_1;23;1;2;3,7;0,1
23_0820_1;23;1;2;3,5;0,4
23_0821_1;23;1;2;3,8;1,6
23_0822_1;23;1;2;3,5;2,2
23_0823_1;23;1;2;2,6;2,1
23_0824_1;23;1;2;2,1;0,8
23_0827_1;23;1;1;0,8;0,4
23_0828_1;23;1;1;0,8;0,4
23_0829_1;23;1;1;0,9;1,4
23_0830_1;23;1;1;1,2;1,4
23_0831_1;23;1;1;2,2;0,6
23_0832_1;23;1;1;2;1,4
23_0833_1;23;1;1;2,7;3
23_0834_1;23;1;1;0,9;2,9
23_0835_1;23;1;1;2,3;4,1
23_0836_1;23;1;1;0,6;5
23_0837_1;23;1;1;1,4;5
23_0838_1;23;1;1;0,8;6,4
23_0839_1;23;1;1;2,2;6,4
23_0840_1;23;1;1;2,7;6,7
23_0841_1;23;1;1;5,4;6,8
23_0842_1;23;1;1;5,8;7,2
23_0843_1;23;1;1;4,8;7,4
23_0844_1;23;1;1;6;7,9
23_0845_1;23;1;1;5,9;8,1
23_0846_1;23;1;1;4,7;8,2
23_0847_1;23;1;1;3,2;8,4
23_0848_1;23;1;1;3,5;9,4
23_0849_1;23;1;1;1,8;8,8
23_0850_1;23;1;1;2,5;9,4
23_0851_1;23;1;1;1,9;9,1
23_0852_1;23;1;1;6;8,4
23_0853_1;23;1;1;5,5;9,7
23_0854_1;23;1;1;5,2;8,8
23_0855_1;23;1;1;6,1;8,3
23_0856_1;23;1;1;6,2;10,1
23_0857_1;23;1;1;7,4;8,9
23_0858_1;23;1;1;7,7;9
23_0859_1;23;1;1;7,4;7,8
23_0860_1;23;1;1;7,4;8,5
23_0861_1;23;1;1;6,8;7,9
23_0862_1;23;1;1;6,5;7,6
23_0863_1;23;1;1;7,6;6
23_0864_1;23;1;1;5,5;3,4
23_0865_1;23;1;1;9,7;2,6
23_0866_1;23;1;1;8,8;2,7
23_0867_1;23;1;1;6,9;0,5
23_0868_1;23;1;1;6,6;3,1
23_0869_1;23;1;1;5;3,8
23_0870_1;23;1;1;5,3;2,7
23_0871_1;23;1;1;4;2,5
23_0872_1;23;1;1;3,3;2,2
23_0873_1;23;1;1;4,1;1,5
23_0874_1;23;1;1;3,9;1
23_0875_1;23;1;1;4;0,9
23_0876_1;23;1;1;3,7;0,7
23_0877_1;23;1;1;3,8;0,9
23_0878_1;23;1;1;3,3;1,2
23_0879_1;23;1;1;3,7;0
23_0880_1;23;1;1;2,8;0,2
23_0886_1;23;1;0;0,9;0,4
23_0887_1;23;1;0;1,5;0,5
23_0888_1;23;1;0;1;2,8
23_0889_1;23;1;0;2,3;5,8
23_0890_1;23;1;0;3,1;5,5
23_0891_1;23;1;0;4,4;5,9
23_0892_1;23;1;0;3,6;6
23_0893_1;23;1;0;2,4;5,9
23_0894_1;23;1;0;1,4;6
23_0895_1;23;1;0;2,4;6,4
23_0896_1;23;1;0;3,2;7
23_0897_1;23;1;0;3,1;6,8
23_0898_1;23;1;0;2,1;7,6
23_0899_1;23;1;0;5,2;8,2
23_0900_1;23;1;0;4,5;9,4
23_0901_1;23;1;0;5,7;8,9
23_0902_1;23;1;0;5,9;6,6
23_0903_1;23;1;0;5,9;6
23_0904_1;23;1;0;5,5;5,3
23_0905_1;23;1;0;7,8;6
23_0906_1;23;1;0;9,5;7,1
23_0907_1;23;1;0;9,6;8
23_0908_1;23;1;0;9,1;4,4
23_0909_1;23;1;0;7,7;3,7
23_0910_1;23;1;0;9,1;2
23_0911_1;23;1;0;9,1;0,5
23_0912_1;23;1;0;7,3;2,1
23_0913_1;23;1;0;6,1;1,4
23_0914_1;23;1;0;6,5;2,5
23_0915_1;23;1;0;6,3;2,6
23_0916_1;23;1;0;5,6;1,9
23_0917_1;23;1;0;4,8;2,7
23_0918_1;23;1;0;5,1;0
23_0920_1;23;1;0;4,5;7,7
23_0923_1;23;1;0;9,4;1,1
23_0925_1;23;2;0;0,4;1,4
23_0926_1;23;2;0;1,9;2,3
23_0927_1;23;2;0;2,3;2,2
23_0928_1;23;2;0;2,6;4,2
23_0929_1;23;2;0;3,1;5,6
23_0930_1;23;2;0;3,6;6
23_0931_1;23;2;0;2,5;7,7
23_0932_1;23;2;0;2,5;7,7
23_0933_1;23;2;0;4,9;8,2
23_0934_1;23;2;0;8,4;6,7
23_0935_1;23;2;0;9,4;5,6
23_0936_1;23;2;0;9,4;3,8
23_0937_1;23;2;0;10;5,3
23_0938_1;23;2;0;10;5,2
23_0939_1;23;2;0;8,4;4,4
23_0940_1;23;2;0;7,6;4,6
23_0941_1;23;2;0;9,1;2,3
23_0942_1;23;2;0;10;1,5
23_0943_1;23;2;0;6,4;3,9
23_0948_1;23;2;1;2,4;1,3
23_0949_1;23;2;1;2,7;1,7
23_0950_1;23;2;1;1,5;3,9
23_0951_1;23;2;1;2,3;4,3
23_0952_1;23;2;1;2,8;5,5
23_0953_1;23;2;1;1,8;5,4
23_0954_1;23;2;1;1,6;6,6
23_0955_1;23;2;1;1,5;6,3
23_0956_1;23;2;1;1,6;7,9
23_0956_2;23;2;1;1,6;7,9
23_0957_1;23;2;1;2;8,1
23_0958_1;23;2;1;2,3;7,7
23_0959_1;23;2;1;0,6;10,2
23_0959_2;23;2;1;0,6;10,2
23_0960_1;23;2;1;2;9,4
23_0961_1;23;2;1;2,8;7,5
23_0962_1;23;2;1;3,2;9,9
23_0963_1;23;2;1;3,5;9,5
23_0964_1;23;2;1;4,3;9,7
23_0965_1;23;2;1;4,9;10,8
23_0966_1;23;2;1;3,9;6,9
23_0967_1;23;2;1;4,9;8
23_0968_1;23;2;1;5,9;9,7
23_0969_1;23;2;1;7;8,9
23_0970_1;23;2;1;7,6;9,6
23_0971_1;23;2;1;8,6;9,2
23_0972_1;23;2;1;9,5;5,5
23_0973_1;23;2;1;9,4;4,8
23_0974_1;23;2;1;9,5;3,3
23_0975_1;23;2;1;7,9;3,2
23_0976_1;23;2;1;9,9;8
23_0977_1;23;2;1;4,3;3,8
23_0978_1;23;2;1;3,9;0,3
23_0979_1;23;2;1;3,9;0,3
23_0980_1;23;2;1;6,1;3,7
23_0984_1;23;2;1;6,8;2,4
23_0987_1;23;2;2;1,1;1,3
23_0988_1;23;2;2;0,8;1,6
23_0989_1;23;2;2;0,9;1,9
23_0990_1;23;2;2;2,7;1,1
23_0991_1;23;2;2;2,7;1,3
23_0992_1;23;2;2;2,9;1,7
23_0992_2;23;2;2;2,9;1,7
23_0993_1;23;2;2;3,2;1
23_0994_1;23;2;2;3,2;1,5
23_0994_2;23;2;2;3,2;1,5
23_0995_1;23;2;2;3,5;2,7
23_0996_1;23;2;2;2,5;2,6
23_0997_1;23;2;2;1,1;2,5
23_0998_1;23;2;2;2,3;3
23_0998_2;23;2;2;2,3;3
23_0999_1;23;2;2;2,5;3,5
23_1000_1;23;2;2;2,8;3,9
23_1001_1;23;2;2;3,4;3,9
23_1002_1;23;2;2;4,8;4,1
23_1003_1;23;2;2;4,2;4,4
23_1004_1;23;2;2;3,4;4,6
23_1005_1;23;2;2;2,5;4,1
23_1006_1;23;2;2;2,6;5,3
23_1007_1;23;2;2;1,7;4,8
23_1008_1;23;2;2;1,1;4,2
23_1009_1;23;2;2;0,4;3,7
23_1010_1;23;2;2;0,5;5,7
23_1011_1;23;2;2;0,3;6,2
23_1012_1;23;2;2;1,5;6,3
23_1013_1;23;2;2;1,6;7,1
23_1014_1;23;2;2;1,1;7,7
23_1014_2;23;2;2;1,1;7,7
23_1015_1;23;2;2;0,2;8,2
23_1015_2;23;2;2;0,2;8,2
23_1016_1;23;2;2;2,9;9,1
23_1017_1;23;2;2;4,2;9,2
23_1018_1;23;2;2;4,3;8,9
23_1019_1;23;2;2;4,3;8,1
23_1020_1;23;2;2;3,9;7
23_1021_1;23;2;2;3,6;6,6
23_1022_1;23;2;2;4,3;7,3
23_1023_1;23;2;2;6;8,3
23_1024_1;23;2;2;6,1;8,1
23_1025_1;23;2;2;6,4;7,5
23_1026_1;23;2;2;6,5;8,2
23_1027_1;23;2;2;6,9;8,7
23_1028_1;23;2;2;8,8;8,7
23_1030_1;23;2;2;8,8;6,2
23_1031_1;23;2;2;8,5;5,4
23_1032_1;23;2;2;8,1;4,1
23_1033_1;23;2;2;8,3;3,5
23_1034_1;23;2;2;9;1,7
23_1035_1;23;2;2;8,8;1,1
23_1036_1;23;2;2;7,1;3,9
23_1037_1;23;2;2;6,3;3,9
23_1038_1;23;2;2;5,7;4,4
23_1039_1;23;2;2;4,3;0,8
23_1043_1;23;2;3;0;0,4
23_1044_1;23;2;3;1,3;1
23_1045_1;23;2;3;1,3;1,5
23_1046_1;23;2;3;1,5;1,9
23_1047_1;23;2;3;1,9;2,7
23_1048_1;23;2;3;4,1;2
23_1049_1;23;2;3;4,4;3,5
23_1050_1;23;2;3;2,5;2,5
23_1051_1;23;2;3;1,3;3,6
23_1052_1;23;2;3;1,3;4
23_1053_1;23;2;3;1,7;4,1
23_1054_1;23;2;3;3,4;5,1
23_1055_1;23;2;3;4,5;5,5
23_1056_1;23;2;3;3,8;6,9
23_1057_1;23;2;3;2,9;7,8
23_1058_1;23;2;3;3,1;8,3
23_1059_1;23;2;3;3,1;8,3
23_1060_1;23;2;3;1,7;7,2
23_1061_1;23;2;3;1,3;7,9
23_1062_1;23;2;3;2;8,2
23_1063_1;23;2;3;1,3;9,8
23_1064_1;23;2;3;1,7;7,3
23_1065_1;23;2;3;6,6;7,8
23_1066_1;23;2;3;7,5;8
23_1067_1;23;2;3;7,7;10
23_1068_1;23;2;3;8,9;9,8
23_1069_1;23;2;3;8,8;5,9
23_1070_1;23;2;3;8,5;5,3
23_1071_1;23;2;3;8,4;5
23_1072_1;23;2;3;9,6;2,2
23_1073_1;23;2;3;7,1;1,9
23_1074_1;23;2;3;6,5;2,6
23_1075_1;23;2;3;5,9;1,7
23_1083_1;23;2;4;0,3;0,5
23_1084_1;23;2;4;0;0,5
23_1085_1;23;2;4;1;2,1
23_1086_1;23;2;4;3,1;0,1
23_1087_1;23;2;4;3,4;0,5
23_1088_1;23;2;4;2,9;2
23_1089_1;23;2;4;2,8;3,6
23_1090_1;23;2;4;3,1;4,7
23_1091_1;23;2;4;2,2;4,5
23_1092_1;23;2;4;2,2;4,3
23_1093_1;23;2;4;1,3;6,1
23_1094_1;23;2;4;0,2;6,1
23_1095_1;23;2;4;0;7
23_1096_1;23;2;4;0,8;9,9
23_1097_1;23;2;4;1,7;9,7
23_1098_1;23;2;4;4,1;9,5
23_1099_1;23;2;4;3,9;8,4
23_1100_1;23;2;4;4,8;5,5
23_1101_1;23;2;4;5,5;9,4
23_1102_1;23;2;4;5,8;7,9
23_1103_1;23;2;4;6,3;8,5
23_1104_1;23;2;4;8,2;7,5
23_1105_1;23;2;4;9,1;6,4
23_1106_1;23;2;4;8,4;6,7
23_1107_1;23;2;4;8,4;5,7
23_1108_1;23;2;4;9,4;5,5
23_1109_1;23;2;4;7,3;3
23_1110_1;23;2;4;7;2,5
23_1111_1;23;2;4;1;1
23_1112_1;23;2;4;5,6;3
23_1113_1;23;2;4;5,1;1,5
23_1119_1;23;2;5;1,1;0,4
23_1120_1;23;2;5;1,7;0,6
23_1121_1;23;2;5;2,5;0,3
23_1122_1;23;2;5;2,8;0,5
23_1123_1;23;2;5;3,2;0,4
23_1124_1;23;2;5;3;1,2
23_1125_1;23;2;5;2,6;1,8
23_1126_1;23;2;5;1,8;1,4
23_1127_1;23;2;5;1,3;1,3
23_1128_1;23;2;5;1,7;4,4
23_1129_1;23;2;2;3,4;8,6
23_1129_2;23;2;2;3,4;8,6
23_1130_1;23;2;5;2,4;3,9
23_1131_1;23;2;5;3,1;3,8
23_1132_1;23;2;5;1,8;5,5
23_1133_1;23;2;5;0,9;5,6
23_1134_1;23;2;5;0,7;6
23_1135_1;23;2;5;0,9;5,6
23_1135_2;23;2;5;0,9;5,6
23_1136_1;23;2;5;1;1
23_1137_1;23;2;5;2,2;8,6
23_1138_1;23;2;5;2,3;9,6
23_1139_1;23;2;5;3;9,2
23_1140_1;23;2;5;4,1;9,9
23_1141_1;23;2;5;4,2;6
23_1142_1;23;2;5;5,2;8,2
23_1143_1;23;2;5;7,3;8,6
23_1144_1;23;2;5;7,7;8,8
23_1145_1;23;2;5;8,4;10,2
23_1146_1;23;2;5;10,3;6,5
23_1147_1;23;2;5;10,6;5,1
23_1148_1;23;2;5;9;6,2
23_1149_1;23;2;5;7,5;6,6
23_1150_1;23;2;5;7,7;5,5
23_1151_1;23;2;5;6,2;4,6
23_1152_1;23;2;5;6,2;4
23_1153_1;23;2;5;6,9;4,4
23_1154_1;23;2;5;7,1;2,8
23_1155_1;23;2;5;5,6;0,3
23_1156_1;23;2;5;5,2;1,5
23_1157_1;23;2;5;4,7;1,6
23_1158_1;23;2;5;4,4;1,1
23_1159_1;23;2;5;4,8;3,1
23_1169_1;23;2;6;1,6;0,3
23_1170_1;23;2;6;1,4;0,9
23_1171_1;23;2;6;0,9;1,2
23_1172_1;23;2;6;2,3;3,2
23_1173_1;23;2;6;1,8;4,2
23_1174_1;23;2;6;1;5,4
23_1175_1;23;2;6;1,4;8,2
23_1176_1;23;2;6;0,2;9,6
23_1177_1;23;2;6;1,4;9,3
